Assembly Accession	ANI Best ANI match ANI	ANI Best ANI match Assembly	ANI Best ANI match Assembly Coverage	ANI Best ANI match Type Category	ANI Best ANI match Organism	ANI Best ANI match Type Assembly Coverage	ANI Best match status	ANI Category	ANI Check status	ANI Comment	ANI Declared ANI match ANI	ANI Declared ANI match Assembly	ANI Declared ANI match Assembly Coverage	ANI Declared ANI match Type Category	ANI Declared ANI match Organism	ANI Declared ANI match Type Assembly Coverage	ANI Submitted organism	ANI Submitted species	Annotation BUSCO Complete 	Annotation BUSCO Duplicated 	Annotation BUSCO Fragmented 	Annotation BUSCO Lineage 	Annotation BUSCO Missing 	Annotation BUSCO Single Copy 	Annotation BUSCO Total Count 	Annotation BUSCO Version 	Annotation Count Gene Non-coding	Annotation Count Gene Other	Annotation Count Gene Protein-coding	Annotation Count Gene Pseudogene	Annotation Count Gene Total	Annotation Method	Annotation Name	Annotation Pipeline	Annotation Provider	Annotation Release Date	Annotation Release Version	Annotation Report URL	Annotation Software Version	Annotation Status	Assembly Assembly Method	Assembly Atypical Is Atypical	Assembly Atypical Warnings	Assembly BioProject Accession	Assembly BioProject Lineage Accession	Assembly BioProject Lineage Parent Accession	Assembly BioProject Lineage Parent Accessions	Assembly BioProject Lineage Title	Assembly BioSample Accession	Assembly BioSample Attribute Name	Assembly BioSample Attribute Value	Assembly BioSample BioProject Accession	Assembly BioSample BioProject Parent Accession	Assembly BioSample BioProject Parent Accessions	Assembly BioSample BioProject Title	Assembly BioSample Description Comment	Assembly BioSample Description Organism Common Name	Assembly BioSample Description Organism Infraspecific Names Breed	Assembly BioSample Description Organism Infraspecific Names Cultivar	Assembly BioSample Description Organism Infraspecific Names Ecotype	Assembly BioSample Description Organism Infraspecific Names Isolate	Assembly BioSample Description Organism Infraspecific Names Sex	Assembly BioSample Description Organism Infraspecific Names Strain	Assembly BioSample Description Organism Name	Assembly BioSample Description Organism Pangolin Classification	Assembly BioSample Description Organism Taxonomic ID	Assembly BioSample Description Title	Assembly BioSample Sample Identifiers Database	Assembly BioSample Sample Identifiers Label	Assembly BioSample Sample Identifiers Value	Assembly BioSample Last updated	Assembly BioSample Models	Assembly BioSample Owner Contact Lab	Assembly BioSample Owner Name	Assembly BioSample Package	Assembly BioSample Publication date	Assembly BioSample Status Status	Assembly BioSample Status When	Assembly BioSample Submission date	Assembly Blast URL	Assembly Description	Assembly Level	Assembly Linked Assembly Accession	Assembly Linked Assembly Type	Assembly Name	Assembly Notes 	Assembly Paired Assembly Accession	Assembly Paired Assembly Changed	Assembly Paired Assembly Manual Diff	Assembly Paired Assembly Name	Assembly Paired Assembly Only Genbank	Assembly Paired Assembly Only RefSeq	Assembly Paired Assembly Status	Assembly Refseq Category	Assembly Release Date	Assembly Sequencing Tech	Assembly Status	Assembly Submitter	Assembly Suppression Reason	Assembly Synonym	Assembly Type	Assembly Stats Contig L50	Assembly Stats Contig N50	Assembly Stats Gaps Between Scaffolds Count	Assembly Stats GC Count	Assembly Stats GC Percent	Assembly Stats Genome Coverage	Assembly Stats Number of Component Sequences	Assembly Stats Number of Contigs	Assembly Stats Number of Organelles	Assembly Stats Number of Scaffolds	Assembly Stats Scaffold L50	Assembly Stats Scaffold N50	Assembly Stats Total Number of Chromosomes	Assembly Stats Total Sequence Length	Assembly Stats Total Ungapped Length	CheckM completeness	CheckM completeness percentile	CheckM contamination	CheckM marker set	CheckM marker set rank	CheckM species tax id	CheckM version	Current Accession	Organelle Assembly Name	Organelle BioProject Accessions	Organelle Description	Organelle Infraspecific Name	Organelle Submitter	Organelle Total Seq Length	Organism Common Name	Organism Infraspecific Names Breed	Organism Infraspecific Names Cultivar	Organism Infraspecific Names Ecotype	Organism Infraspecific Names Isolate	Organism Infraspecific Names Sex	Organism Infraspecific Names Strain	Organism Name	Organism Pangolin Classification	Organism Taxonomic ID	Source Database	Type Material Display Text	Type Material Label	WGS contigs URL	WGS project accession	WGS URL
GCF_020744385.1																											328		13580	2	13910		Annotation submitted by DOE Joint Genome Institute	Eukaryotic Annotation Propagation Pipeline	DOE Joint Genome Institute	2022-01-28				Full annotation	Falcon v. 1.8.8			PRJNA370199	PRJNA370199			Fusarium sp. FIESC 12 MPI-CAGE-AA-0113 Standard Draft	SAMN06296991	env_local_scale	missing	PRJNA370199				Keywords: GSC:MIxS;MIGS:6.0								Fusarium flagelliforme		2675880	Fusarium sp. FIESC 12 MPI-CAGE-AA-0113	DOE Joint Genome Institute		Gp0197081	2021-05-13T10:05:49.266	MIGS.eu		DOE Joint Genome Institute	MIGS.eu.6.0	2017-02-03T00:00:00.000	live	2017-02-03T21:37:30.250	2017-02-03T21:37:30.250	https://blast.ncbi.nlm.nih.gov/Blast.cgi?PAGE_TYPE=BlastSearch&PROG_DEF=blastn&BLAST_SPEC=GDH_GCF_020744385.1		Contig			Fuseq1		GCA_020744385.1			Annotation submitted by DOE Joint Genome Institute			current	representative genome	2021-11-05	PacBio SEQUEL	current	DOE Joint Genome Institute			haploid	3	5434111		19435051	48	172.1x	15	15						40328194	40328194								GCF_020744385.1													FIESC 12 MPI-CAGE-AA-0113	Fusarium flagelliforme		2675880	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JAHBOO01	JAHBOO01	https://www.ncbi.nlm.nih.gov/nuccore/JAHBOO000000000.1
GCF_020744385.1																											328		13580	2	13910		Annotation submitted by DOE Joint Genome Institute	Eukaryotic Annotation Propagation Pipeline	DOE Joint Genome Institute	2022-01-28				Full annotation	Falcon v. 1.8.8			PRJNA370199	PRJNA370199			Fusarium sp. FIESC 12 MPI-CAGE-AA-0113 Standard Draft	SAMN06296991	env_medium	missing	PRJNA370199				Keywords: GSC:MIxS;MIGS:6.0								Fusarium flagelliforme		2675880	Fusarium sp. FIESC 12 MPI-CAGE-AA-0113	SRA		SRS3524309	2021-05-13T10:05:49.266	MIGS.eu		DOE Joint Genome Institute	MIGS.eu.6.0	2017-02-03T00:00:00.000	live	2017-02-03T21:37:30.250	2017-02-03T21:37:30.250	https://blast.ncbi.nlm.nih.gov/Blast.cgi?PAGE_TYPE=BlastSearch&PROG_DEF=blastn&BLAST_SPEC=GDH_GCF_020744385.1		Contig			Fuseq1		GCA_020744385.1			Annotation submitted by DOE Joint Genome Institute			current	representative genome	2021-11-05	PacBio SEQUEL	current	DOE Joint Genome Institute			haploid	3	5434111		19435051	48	172.1x	15	15						40328194	40328194								GCF_020744385.1													FIESC 12 MPI-CAGE-AA-0113	Fusarium flagelliforme		2675880	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JAHBOO01	JAHBOO01	https://www.ncbi.nlm.nih.gov/nuccore/JAHBOO000000000.1
GCF_020744385.1																											328		13580	2	13910		Annotation submitted by DOE Joint Genome Institute	Eukaryotic Annotation Propagation Pipeline	DOE Joint Genome Institute	2022-01-28				Full annotation	Falcon v. 1.8.8			PRJNA370199	PRJNA370199			Fusarium sp. FIESC 12 MPI-CAGE-AA-0113 Standard Draft	SAMN06296991	env_medium	missing	PRJNA370199				Keywords: GSC:MIxS;MIGS:6.0								Fusarium flagelliforme		2675880	Fusarium sp. FIESC 12 MPI-CAGE-AA-0113	DOE Joint Genome Institute		Gp0197081	2021-05-13T10:05:49.266	MIGS.eu		DOE Joint Genome Institute	MIGS.eu.6.0	2017-02-03T00:00:00.000	live	2017-02-03T21:37:30.250	2017-02-03T21:37:30.250	https://blast.ncbi.nlm.nih.gov/Blast.cgi?PAGE_TYPE=BlastSearch&PROG_DEF=blastn&BLAST_SPEC=GDH_GCF_020744385.1		Contig			Fuseq1		GCA_020744385.1			Annotation submitted by DOE Joint Genome Institute			current	representative genome	2021-11-05	PacBio SEQUEL	current	DOE Joint Genome Institute			haploid	3	5434111		19435051	48	172.1x	15	15						40328194	40328194								GCF_020744385.1													FIESC 12 MPI-CAGE-AA-0113	Fusarium flagelliforme		2675880	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JAHBOO01	JAHBOO01	https://www.ncbi.nlm.nih.gov/nuccore/JAHBOO000000000.1
GCF_020744385.1																											328		13580	2	13910		Annotation submitted by DOE Joint Genome Institute	Eukaryotic Annotation Propagation Pipeline	DOE Joint Genome Institute	2022-01-28				Full annotation	Falcon v. 1.8.8			PRJNA370199	PRJNA370199			Fusarium sp. FIESC 12 MPI-CAGE-AA-0113 Standard Draft	SAMN06296991	env_broad_scale	missing	PRJNA370199				Keywords: GSC:MIxS;MIGS:6.0								Fusarium flagelliforme		2675880	Fusarium sp. FIESC 12 MPI-CAGE-AA-0113	SRA		SRS3524309	2021-05-13T10:05:49.266	MIGS.eu		DOE Joint Genome Institute	MIGS.eu.6.0	2017-02-03T00:00:00.000	live	2017-02-03T21:37:30.250	2017-02-03T21:37:30.250	https://blast.ncbi.nlm.nih.gov/Blast.cgi?PAGE_TYPE=BlastSearch&PROG_DEF=blastn&BLAST_SPEC=GDH_GCF_020744385.1		Contig			Fuseq1		GCA_020744385.1			Annotation submitted by DOE Joint Genome Institute			current	representative genome	2021-11-05	PacBio SEQUEL	current	DOE Joint Genome Institute			haploid	3	5434111		19435051	48	172.1x	15	15						40328194	40328194								GCF_020744385.1													FIESC 12 MPI-CAGE-AA-0113	Fusarium flagelliforme		2675880	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JAHBOO01	JAHBOO01	https://www.ncbi.nlm.nih.gov/nuccore/JAHBOO000000000.1
GCF_020744385.1																											328		13580	2	13910		Annotation submitted by DOE Joint Genome Institute	Eukaryotic Annotation Propagation Pipeline	DOE Joint Genome Institute	2022-01-28				Full annotation	Falcon v. 1.8.8			PRJNA370199	PRJNA370199			Fusarium sp. FIESC 12 MPI-CAGE-AA-0113 Standard Draft	SAMN06296991	env_broad_scale	missing	PRJNA370199				Keywords: GSC:MIxS;MIGS:6.0								Fusarium flagelliforme		2675880	Fusarium sp. FIESC 12 MPI-CAGE-AA-0113	DOE Joint Genome Institute		Gp0197081	2021-05-13T10:05:49.266	MIGS.eu		DOE Joint Genome Institute	MIGS.eu.6.0	2017-02-03T00:00:00.000	live	2017-02-03T21:37:30.250	2017-02-03T21:37:30.250	https://blast.ncbi.nlm.nih.gov/Blast.cgi?PAGE_TYPE=BlastSearch&PROG_DEF=blastn&BLAST_SPEC=GDH_GCF_020744385.1		Contig			Fuseq1		GCA_020744385.1			Annotation submitted by DOE Joint Genome Institute			current	representative genome	2021-11-05	PacBio SEQUEL	current	DOE Joint Genome Institute			haploid	3	5434111		19435051	48	172.1x	15	15						40328194	40328194								GCF_020744385.1													FIESC 12 MPI-CAGE-AA-0113	Fusarium flagelliforme		2675880	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JAHBOO01	JAHBOO01	https://www.ncbi.nlm.nih.gov/nuccore/JAHBOO000000000.1
GCF_020744385.1																											328		13580	2	13910		Annotation submitted by DOE Joint Genome Institute	Eukaryotic Annotation Propagation Pipeline	DOE Joint Genome Institute	2022-01-28				Full annotation	Falcon v. 1.8.8			PRJNA370199	PRJNA370199			Fusarium sp. FIESC 12 MPI-CAGE-AA-0113 Standard Draft	SAMN06296991	num_replicons	missing	PRJNA370199				Keywords: GSC:MIxS;MIGS:6.0								Fusarium flagelliforme		2675880	Fusarium sp. FIESC 12 MPI-CAGE-AA-0113	SRA		SRS3524309	2021-05-13T10:05:49.266	MIGS.eu		DOE Joint Genome Institute	MIGS.eu.6.0	2017-02-03T00:00:00.000	live	2017-02-03T21:37:30.250	2017-02-03T21:37:30.250	https://blast.ncbi.nlm.nih.gov/Blast.cgi?PAGE_TYPE=BlastSearch&PROG_DEF=blastn&BLAST_SPEC=GDH_GCF_020744385.1		Contig			Fuseq1		GCA_020744385.1			Annotation submitted by DOE Joint Genome Institute			current	representative genome	2021-11-05	PacBio SEQUEL	current	DOE Joint Genome Institute			haploid	3	5434111		19435051	48	172.1x	15	15						40328194	40328194								GCF_020744385.1													FIESC 12 MPI-CAGE-AA-0113	Fusarium flagelliforme		2675880	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JAHBOO01	JAHBOO01	https://www.ncbi.nlm.nih.gov/nuccore/JAHBOO000000000.1
GCF_020744385.1																											328		13580	2	13910		Annotation submitted by DOE Joint Genome Institute	Eukaryotic Annotation Propagation Pipeline	DOE Joint Genome Institute	2022-01-28				Full annotation	Falcon v. 1.8.8			PRJNA370199	PRJNA370199			Fusarium sp. FIESC 12 MPI-CAGE-AA-0113 Standard Draft	SAMN06296991	num_replicons	missing	PRJNA370199				Keywords: GSC:MIxS;MIGS:6.0								Fusarium flagelliforme		2675880	Fusarium sp. FIESC 12 MPI-CAGE-AA-0113	DOE Joint Genome Institute		Gp0197081	2021-05-13T10:05:49.266	MIGS.eu		DOE Joint Genome Institute	MIGS.eu.6.0	2017-02-03T00:00:00.000	live	2017-02-03T21:37:30.250	2017-02-03T21:37:30.250	https://blast.ncbi.nlm.nih.gov/Blast.cgi?PAGE_TYPE=BlastSearch&PROG_DEF=blastn&BLAST_SPEC=GDH_GCF_020744385.1		Contig			Fuseq1		GCA_020744385.1			Annotation submitted by DOE Joint Genome Institute			current	representative genome	2021-11-05	PacBio SEQUEL	current	DOE Joint Genome Institute			haploid	3	5434111		19435051	48	172.1x	15	15						40328194	40328194								GCF_020744385.1													FIESC 12 MPI-CAGE-AA-0113	Fusarium flagelliforme		2675880	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JAHBOO01	JAHBOO01	https://www.ncbi.nlm.nih.gov/nuccore/JAHBOO000000000.1
GCF_020744385.1																											328		13580	2	13910		Annotation submitted by DOE Joint Genome Institute	Eukaryotic Annotation Propagation Pipeline	DOE Joint Genome Institute	2022-01-28				Full annotation	Falcon v. 1.8.8			PRJNA370199	PRJNA370199			Fusarium sp. FIESC 12 MPI-CAGE-AA-0113 Standard Draft	SAMN06296991	host	not applicable	PRJNA370199				Keywords: GSC:MIxS;MIGS:6.0								Fusarium flagelliforme		2675880	Fusarium sp. FIESC 12 MPI-CAGE-AA-0113	SRA		SRS3524309	2021-05-13T10:05:49.266	MIGS.eu		DOE Joint Genome Institute	MIGS.eu.6.0	2017-02-03T00:00:00.000	live	2017-02-03T21:37:30.250	2017-02-03T21:37:30.250	https://blast.ncbi.nlm.nih.gov/Blast.cgi?PAGE_TYPE=BlastSearch&PROG_DEF=blastn&BLAST_SPEC=GDH_GCF_020744385.1		Contig			Fuseq1		GCA_020744385.1			Annotation submitted by DOE Joint Genome Institute			current	representative genome	2021-11-05	PacBio SEQUEL	current	DOE Joint Genome Institute			haploid	3	5434111		19435051	48	172.1x	15	15						40328194	40328194								GCF_020744385.1													FIESC 12 MPI-CAGE-AA-0113	Fusarium flagelliforme		2675880	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JAHBOO01	JAHBOO01	https://www.ncbi.nlm.nih.gov/nuccore/JAHBOO000000000.1
GCF_020744385.1																											328		13580	2	13910		Annotation submitted by DOE Joint Genome Institute	Eukaryotic Annotation Propagation Pipeline	DOE Joint Genome Institute	2022-01-28				Full annotation	Falcon v. 1.8.8			PRJNA370199	PRJNA370199			Fusarium sp. FIESC 12 MPI-CAGE-AA-0113 Standard Draft	SAMN06296991	host	not applicable	PRJNA370199				Keywords: GSC:MIxS;MIGS:6.0								Fusarium flagelliforme		2675880	Fusarium sp. FIESC 12 MPI-CAGE-AA-0113	DOE Joint Genome Institute		Gp0197081	2021-05-13T10:05:49.266	MIGS.eu		DOE Joint Genome Institute	MIGS.eu.6.0	2017-02-03T00:00:00.000	live	2017-02-03T21:37:30.250	2017-02-03T21:37:30.250	https://blast.ncbi.nlm.nih.gov/Blast.cgi?PAGE_TYPE=BlastSearch&PROG_DEF=blastn&BLAST_SPEC=GDH_GCF_020744385.1		Contig			Fuseq1		GCA_020744385.1			Annotation submitted by DOE Joint Genome Institute			current	representative genome	2021-11-05	PacBio SEQUEL	current	DOE Joint Genome Institute			haploid	3	5434111		19435051	48	172.1x	15	15						40328194	40328194								GCF_020744385.1													FIESC 12 MPI-CAGE-AA-0113	Fusarium flagelliforme		2675880	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JAHBOO01	JAHBOO01	https://www.ncbi.nlm.nih.gov/nuccore/JAHBOO000000000.1
GCF_020744385.1																											328		13580	2	13910		Annotation submitted by DOE Joint Genome Institute	Eukaryotic Annotation Propagation Pipeline	DOE Joint Genome Institute	2022-01-28				Full annotation	Falcon v. 1.8.8			PRJNA370199	PRJNA370199			Fusarium sp. FIESC 12 MPI-CAGE-AA-0113 Standard Draft	SAMN06296991	geo_loc_name	missing	PRJNA370199				Keywords: GSC:MIxS;MIGS:6.0								Fusarium flagelliforme		2675880	Fusarium sp. FIESC 12 MPI-CAGE-AA-0113	SRA		SRS3524309	2021-05-13T10:05:49.266	MIGS.eu		DOE Joint Genome Institute	MIGS.eu.6.0	2017-02-03T00:00:00.000	live	2017-02-03T21:37:30.250	2017-02-03T21:37:30.250	https://blast.ncbi.nlm.nih.gov/Blast.cgi?PAGE_TYPE=BlastSearch&PROG_DEF=blastn&BLAST_SPEC=GDH_GCF_020744385.1		Contig			Fuseq1		GCA_020744385.1			Annotation submitted by DOE Joint Genome Institute			current	representative genome	2021-11-05	PacBio SEQUEL	current	DOE Joint Genome Institute			haploid	3	5434111		19435051	48	172.1x	15	15						40328194	40328194								GCF_020744385.1													FIESC 12 MPI-CAGE-AA-0113	Fusarium flagelliforme		2675880	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JAHBOO01	JAHBOO01	https://www.ncbi.nlm.nih.gov/nuccore/JAHBOO000000000.1
GCF_020744385.1																											328		13580	2	13910		Annotation submitted by DOE Joint Genome Institute	Eukaryotic Annotation Propagation Pipeline	DOE Joint Genome Institute	2022-01-28				Full annotation	Falcon v. 1.8.8			PRJNA370199	PRJNA370199			Fusarium sp. FIESC 12 MPI-CAGE-AA-0113 Standard Draft	SAMN06296991	geo_loc_name	missing	PRJNA370199				Keywords: GSC:MIxS;MIGS:6.0								Fusarium flagelliforme		2675880	Fusarium sp. FIESC 12 MPI-CAGE-AA-0113	DOE Joint Genome Institute		Gp0197081	2021-05-13T10:05:49.266	MIGS.eu		DOE Joint Genome Institute	MIGS.eu.6.0	2017-02-03T00:00:00.000	live	2017-02-03T21:37:30.250	2017-02-03T21:37:30.250	https://blast.ncbi.nlm.nih.gov/Blast.cgi?PAGE_TYPE=BlastSearch&PROG_DEF=blastn&BLAST_SPEC=GDH_GCF_020744385.1		Contig			Fuseq1		GCA_020744385.1			Annotation submitted by DOE Joint Genome Institute			current	representative genome	2021-11-05	PacBio SEQUEL	current	DOE Joint Genome Institute			haploid	3	5434111		19435051	48	172.1x	15	15						40328194	40328194								GCF_020744385.1													FIESC 12 MPI-CAGE-AA-0113	Fusarium flagelliforme		2675880	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JAHBOO01	JAHBOO01	https://www.ncbi.nlm.nih.gov/nuccore/JAHBOO000000000.1
GCF_020744385.1																											328		13580	2	13910		Annotation submitted by DOE Joint Genome Institute	Eukaryotic Annotation Propagation Pipeline	DOE Joint Genome Institute	2022-01-28				Full annotation	Falcon v. 1.8.8			PRJNA370199	PRJNA370199			Fusarium sp. FIESC 12 MPI-CAGE-AA-0113 Standard Draft	SAMN06296991	lat_lon	missing	PRJNA370199				Keywords: GSC:MIxS;MIGS:6.0								Fusarium flagelliforme		2675880	Fusarium sp. FIESC 12 MPI-CAGE-AA-0113	SRA		SRS3524309	2021-05-13T10:05:49.266	MIGS.eu		DOE Joint Genome Institute	MIGS.eu.6.0	2017-02-03T00:00:00.000	live	2017-02-03T21:37:30.250	2017-02-03T21:37:30.250	https://blast.ncbi.nlm.nih.gov/Blast.cgi?PAGE_TYPE=BlastSearch&PROG_DEF=blastn&BLAST_SPEC=GDH_GCF_020744385.1		Contig			Fuseq1		GCA_020744385.1			Annotation submitted by DOE Joint Genome Institute			current	representative genome	2021-11-05	PacBio SEQUEL	current	DOE Joint Genome Institute			haploid	3	5434111		19435051	48	172.1x	15	15						40328194	40328194								GCF_020744385.1													FIESC 12 MPI-CAGE-AA-0113	Fusarium flagelliforme		2675880	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JAHBOO01	JAHBOO01	https://www.ncbi.nlm.nih.gov/nuccore/JAHBOO000000000.1
GCF_020744385.1																											328		13580	2	13910		Annotation submitted by DOE Joint Genome Institute	Eukaryotic Annotation Propagation Pipeline	DOE Joint Genome Institute	2022-01-28				Full annotation	Falcon v. 1.8.8			PRJNA370199	PRJNA370199			Fusarium sp. FIESC 12 MPI-CAGE-AA-0113 Standard Draft	SAMN06296991	lat_lon	missing	PRJNA370199				Keywords: GSC:MIxS;MIGS:6.0								Fusarium flagelliforme		2675880	Fusarium sp. FIESC 12 MPI-CAGE-AA-0113	DOE Joint Genome Institute		Gp0197081	2021-05-13T10:05:49.266	MIGS.eu		DOE Joint Genome Institute	MIGS.eu.6.0	2017-02-03T00:00:00.000	live	2017-02-03T21:37:30.250	2017-02-03T21:37:30.250	https://blast.ncbi.nlm.nih.gov/Blast.cgi?PAGE_TYPE=BlastSearch&PROG_DEF=blastn&BLAST_SPEC=GDH_GCF_020744385.1		Contig			Fuseq1		GCA_020744385.1			Annotation submitted by DOE Joint Genome Institute			current	representative genome	2021-11-05	PacBio SEQUEL	current	DOE Joint Genome Institute			haploid	3	5434111		19435051	48	172.1x	15	15						40328194	40328194								GCF_020744385.1													FIESC 12 MPI-CAGE-AA-0113	Fusarium flagelliforme		2675880	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JAHBOO01	JAHBOO01	https://www.ncbi.nlm.nih.gov/nuccore/JAHBOO000000000.1
GCF_020744385.1																											328		13580	2	13910		Annotation submitted by DOE Joint Genome Institute	Eukaryotic Annotation Propagation Pipeline	DOE Joint Genome Institute	2022-01-28				Full annotation	Falcon v. 1.8.8			PRJNA370199	PRJNA370199			Fusarium sp. FIESC 12 MPI-CAGE-AA-0113 Standard Draft	SAMN06296991	isolation_source	missing	PRJNA370199				Keywords: GSC:MIxS;MIGS:6.0								Fusarium flagelliforme		2675880	Fusarium sp. FIESC 12 MPI-CAGE-AA-0113	SRA		SRS3524309	2021-05-13T10:05:49.266	MIGS.eu		DOE Joint Genome Institute	MIGS.eu.6.0	2017-02-03T00:00:00.000	live	2017-02-03T21:37:30.250	2017-02-03T21:37:30.250	https://blast.ncbi.nlm.nih.gov/Blast.cgi?PAGE_TYPE=BlastSearch&PROG_DEF=blastn&BLAST_SPEC=GDH_GCF_020744385.1		Contig			Fuseq1		GCA_020744385.1			Annotation submitted by DOE Joint Genome Institute			current	representative genome	2021-11-05	PacBio SEQUEL	current	DOE Joint Genome Institute			haploid	3	5434111		19435051	48	172.1x	15	15						40328194	40328194								GCF_020744385.1													FIESC 12 MPI-CAGE-AA-0113	Fusarium flagelliforme		2675880	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JAHBOO01	JAHBOO01	https://www.ncbi.nlm.nih.gov/nuccore/JAHBOO000000000.1
GCF_020744385.1																											328		13580	2	13910		Annotation submitted by DOE Joint Genome Institute	Eukaryotic Annotation Propagation Pipeline	DOE Joint Genome Institute	2022-01-28				Full annotation	Falcon v. 1.8.8			PRJNA370199	PRJNA370199			Fusarium sp. FIESC 12 MPI-CAGE-AA-0113 Standard Draft	SAMN06296991	isolation_source	missing	PRJNA370199				Keywords: GSC:MIxS;MIGS:6.0								Fusarium flagelliforme		2675880	Fusarium sp. FIESC 12 MPI-CAGE-AA-0113	DOE Joint Genome Institute		Gp0197081	2021-05-13T10:05:49.266	MIGS.eu		DOE Joint Genome Institute	MIGS.eu.6.0	2017-02-03T00:00:00.000	live	2017-02-03T21:37:30.250	2017-02-03T21:37:30.250	https://blast.ncbi.nlm.nih.gov/Blast.cgi?PAGE_TYPE=BlastSearch&PROG_DEF=blastn&BLAST_SPEC=GDH_GCF_020744385.1		Contig			Fuseq1		GCA_020744385.1			Annotation submitted by DOE Joint Genome Institute			current	representative genome	2021-11-05	PacBio SEQUEL	current	DOE Joint Genome Institute			haploid	3	5434111		19435051	48	172.1x	15	15						40328194	40328194								GCF_020744385.1													FIESC 12 MPI-CAGE-AA-0113	Fusarium flagelliforme		2675880	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JAHBOO01	JAHBOO01	https://www.ncbi.nlm.nih.gov/nuccore/JAHBOO000000000.1
GCF_900044065.1																											345		15797		16142		Annotation submitted by Institute of Bioinformatics and Systems Biology	Eukaryotic Annotation Propagation Pipeline	Institute of Bioinformatics and Systems Biology	2021-05-28				Full annotation				PRJEB9887	PRJEB9887			Patho-genomics of a Gibberella fujikuroi species complex member	SAMEA3862491	ENA first public	2016-12-05													Fusarium mangiferae		192010	Genome sequence of Fusarium mangiferae	SRA		ERS1049625	2021-08-21T10:05:15.000	Generic		EBI	Generic.1.0	2016-12-05T00:00:00.000	live	2016-12-07T13:07:17.217	2016-12-07T12:06:12.400	https://blast.ncbi.nlm.nih.gov/Blast.cgi?PAGE_TYPE=BlastSearch&PROG_DEF=blastn&BLAST_SPEC=GDH_GCF_900044065.1		Scaffold			Genome assembly version 1		GCA_900044065.1			Annotation submitted by Institute of Bioinformatics and Systems Biology			current	representative genome	2016-12-06		current	Institute of Bioinformatics and Systems Biology			haploid	23	629886		22048113	48	104.0x	254	514		254	7	2536721		46292722	45713559								GCF_900044065.1													MRC7560	Fusarium mangiferae		192010	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/FCQH01	FCQH01	https://www.ncbi.nlm.nih.gov/nuccore/FCQH00000000.1
GCF_900044065.1																											345		15797		16142		Annotation submitted by Institute of Bioinformatics and Systems Biology	Eukaryotic Annotation Propagation Pipeline	Institute of Bioinformatics and Systems Biology	2021-05-28				Full annotation				PRJEB9887	PRJEB9887			Patho-genomics of a Gibberella fujikuroi species complex member	SAMEA3862491	ENA last update	2016-02-02													Fusarium mangiferae		192010	Genome sequence of Fusarium mangiferae	SRA		ERS1049625	2021-08-21T10:05:15.000	Generic		EBI	Generic.1.0	2016-12-05T00:00:00.000	live	2016-12-07T13:07:17.217	2016-12-07T12:06:12.400	https://blast.ncbi.nlm.nih.gov/Blast.cgi?PAGE_TYPE=BlastSearch&PROG_DEF=blastn&BLAST_SPEC=GDH_GCF_900044065.1		Scaffold			Genome assembly version 1		GCA_900044065.1			Annotation submitted by Institute of Bioinformatics and Systems Biology			current	representative genome	2016-12-06		current	Institute of Bioinformatics and Systems Biology			haploid	23	629886		22048113	48	104.0x	254	514		254	7	2536721		46292722	45713559								GCF_900044065.1													MRC7560	Fusarium mangiferae		192010	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/FCQH01	FCQH01	https://www.ncbi.nlm.nih.gov/nuccore/FCQH00000000.1
